/kaggle/working/audio/res/Fondasi Keropos Pendidikan Indonesia_0093_SPEAKER_00.wav| assessment terstandar nasional yang menjadi alat ukur orang masuk ke jenjang berikutnya.|17
/kaggle/working/audio/res/Kepercayaan Diri： Fondasi Utama Public Speaking_0088_SPEAKER_00.wav|Linknya ada di description.|27
/kaggle/working/audio/res/Full Guide Belajar CODING untuk Pemula 💻📚_0149_SPEAKER_00.wav| To the next point, adalah hal yang I wish somebody told me pas aku lagi beneran down-down-nya nge-coding sampai aku merasa apa aku gak cocok di ilmu komputer adalah, sama seperti programming language, divisi atau field filled di dalam ilmu komputer atau skill coding itu banyak banget.|19
/kaggle/working/audio/res/Full Guide Belajar CODING untuk Pemula 💻📚_0124_SPEAKER_00.wav|Jadi kalian bisa belajar basic skills seorang frontend, seorang backend, seorang database.|19
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_0702_SPEAKER_00.wav| Bagaimana perasaanmu ketika menunggu untuk menemui saya?|42
/kaggle/working/audio/res/Bikin SUARA JERNIH a la STUDIO PODCAST di Rumah [PODHEAD]_0152_SPEAKER_00.wav| Dia tuh practical banget dan enak banget karena kamu bisa bawa dia kemana-mana.|9
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_0393_SPEAKER_00.wav|Saya mengajari kalian.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1576_SPEAKER_00.wav|Kajian atas laporan keuangan ayah kaya menunjukkan kenapa orang kaya makin kaya.|42
/kaggle/working/audio/res/Bikin SUARA JERNIH a la STUDIO PODCAST di Rumah [PODHEAD]_0060_SPEAKER_00.wav| Nah, hal-hal kecil kayak gitu, kalau diperhatiin, udah bikin kualitas audio kamu jadi jauh lebih baik.|9
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_2470_SPEAKER_00.wav|Ketika novel itu selesai, dia akan lebih mampu menjualnya.|42
/kaggle/working/audio/res/Rahasia Mengisi Suara yang Membuat Konten Videomu Menarik (Part 2) ｜ #voiceover_0031_SPEAKER_00.wav|Pingin makan tapi nggak mau nambah berat badan?|40
/kaggle/working/audio/res/Tutorial Unreal Engine 5 Bahasa Indonesia Bagian 2 - User Interface_0105_SPEAKER_00.wav| Sebelumnya ini settingnya Epic, dan ya jika Unreal Engine terasa berat, cukup mungkin mainkan di Medium atau High saja.|51
/kaggle/working/audio/res/Cara Menambah dan Mengatasi Transition yang tidak bisa Import ｜ tutorial Davinci resolve 18.1 Part 7_0012_SPEAKER_00.wav| cara ngeatasinnya kaya gitu, nah untuk bermain transition kamu bisa drag and drop aja kalo udah ini, pilih yang sesuai kamu mau tapi jangan terlalu alay ya pilihnya sesuai kebutuhan aja ini untuk place ya, macem macem kaya gitu untuk penambahan transition kita bisa ngatur juga kaya tadi|12
/kaggle/working/audio/res/Bernalar.  Belajar.  Berduit_0089_SPEAKER_00.wav| Waktu gue tanya ke dia, kok bisa?|7
/kaggle/working/audio/res/3 Prinsip Dasar Materi Public Speaking - Biar didengerin Audiens!_0022_SPEAKER_00.wav|Kamu jadi tahu nih, kira-kira apa sih yang mereka belum tahu dan ingin mereka ketahui?|2
/kaggle/working/audio/res/Kalau Kampus Gugat Negara, Apa Jadinya？_0069_SPEAKER_00.wav|Nah, kampus A ini bisa ngelakuin class action.|23
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_2215_SPEAKER_00.wav|Dan Amerika pun bangkit untuk berkuasa.|42
/kaggle/working/audio/res/Kepercayaan Diri： Fondasi Utama Public Speaking_0014_SPEAKER_00.wav| Untuk bisa tampil dengan maksimal, kepercayaan diri ini harus dalam level di sini ya.|27
/kaggle/working/audio/res/Fondasi Keropos Pendidikan Indonesia_0066_SPEAKER_00.wav| Berkaca dari data-data literasi dasar yang tersedia, kita bisa simpulin pendidikan kita itu adanya di level 1.|17
/kaggle/working/audio/res/Sekolah Ga Pernah Ajarkan Ini! 15 Hal tentang UANG_0034_SPEAKER_00.wav|Nggak mungkin dia hari ini orang main golf itu kumpul sama orang yang pinjol ini aja nggak beres-beres.|46
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1000_SPEAKER_00.wav|Akhirnya hal itu masuk akal.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1385_SPEAKER_00.wav|Itulah sebabnya sangatlah sulit memotivasi anak-anak untuk bersekolah.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_0156_SPEAKER_00.wav|Dan ketika pelajaran itu selesai, hanya ada 6 pelajaran pokok yang diulangi selama lebih dari 30 tahun.|42
/kaggle/working/audio/res/Aku membuat AI dari nol_0084_SPEAKER_00.wav|Ya tinggal kita lihat saja perbedaan nilai akhirnya atau yang disebut sebagai cost function.|4
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_3562_SPEAKER_00.wav| Dari banyak kelas saya, tidak menggunakan informasi yang saya pelajari secara langsung, tapi selalu mempelajari sesuatu yang baru.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_3260_SPEAKER_00.wav|Jadi, rasa takut kepada pemerintah atau orang lain yang Bapak utangi itukah yang memotivasi Bapak?|42
/kaggle/working/audio/res/Kalau Kampus Gugat Negara, Apa Jadinya？_0029_SPEAKER_00.wav|Yuk kita bahas bareng-bareng.|23
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_3795_SPEAKER_00.wav|Dua bulan kemudian, saya bertemu lagi dengannya.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_2529_SPEAKER_00.wav| Dia menghabiskan tiga tahun di angkatan bersenjata.|42
/kaggle/working/audio/res/Dynamic Mic Battle： AKG P5S, D5, D7 [PODHEAD]_0117_SPEAKER_00.wav|Kayak lebih cering-cering gitu loh.|16
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_3476_SPEAKER_00.wav|Memilih teman dengan cermat.|42
/kaggle/working/audio/res/Tutorial Unreal Engine 5 Bahasa Indonesia Bagian 1 - Perkenalan dan Install_0003_SPEAKER_00.wav| Pada seri awal tutorial ini, kita akan membahas hal-hal yang mendasar tentang Unreal Engine.|50
/kaggle/working/audio/res/Microphone USB Dynamic Terbaik： Shure MV7 (Review + Sample Suara)_0011_SPEAKER_01.wav|Jadi dia ini bisa langsung dicolok ke laptop dan juga bisa langsung dicolok ke handphone.|34
/kaggle/working/audio/res/Tips Cerdas Beropini_0051_SPEAKER_00.wav|Ada tesisnya.|48
/kaggle/working/audio/res/Tips Cerdas Beropini_0058_SPEAKER_00.wav|Jadi ga harus indikator, indikator, indikator, abis itu pembuktian, pembuktian, pembuktian, ga harus gitu.|48
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_0837_SPEAKER_00.wav|Es krim sudah mencair dan mengalir di tangan saya.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_0661_SPEAKER_00.wav|Tanya saya.|42
/kaggle/working/audio/res/3 Prinsip Dasar Materi Public Speaking - Biar didengerin Audiens!_0047_SPEAKER_00.wav| Ingat ya, materinya harus terstruktur dengan baik.|2
/kaggle/working/audio/res/Aku membuat AI dari nol_0005_SPEAKER_00.wav| Kalau kalian pengen belajar lebih lanjut tentang topik ini, aku menyarankan kalian bisa nonton series videonya 3Blue1Brown atau baca bukunya Neural Network and Deep Learning oleh Michael Nielsen.|4
/kaggle/working/audio/res/Alasan Utama Banyak Orang Gagal Kaya! Sampai kapan mau tetap miskin？_0466_SPEAKER_01.wav|Menurut saya juga tidak.|6
/kaggle/working/audio/res/Sekolah Ga Pernah Ajarkan Ini! 15 Hal tentang UANG_0191_SPEAKER_00.wav| Jangan cuma cari cantik, jangan cuma cari ganteng, karena cantik dan ganteng itu berlaku sampai umur 30.|46
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_4038_SPEAKER_00.wav|Harga yang murah dan perubahan.|42
/kaggle/working/audio/res/Sekolah Ga Pernah Ajarkan Ini! 15 Hal tentang UANG_0149_SPEAKER_00.wav|Mereka selalu punya proteksi.|46
/kaggle/working/audio/res/Mending Beli Mixer atau Audio Interface？ [PODHEAD]_0057_SPEAKER_00.wav|Jumlah channel yang lebih banyak dengan harga yang sama, ini udah pasti poin plusnya di mixer.|30
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1528_SPEAKER_00.wav|Perdebatan yang kurang enak terjadi ketika saya menunjukkan kepadanya mengapa menurut saya rumah bukanlah investasi yang baik.|42
/kaggle/working/audio/res/10 Tips Melatih LOGIKA PEMROGRAMAN agar Ngoding makin Sat-Set🧑‍💻🤩_0042_SPEAKER_00.wav|Kenapa pakai atau memilih teknologi ini?|0
/kaggle/working/audio/res/ikigai_0065_SPEAKER_00.wav|Tapi jangan sampai pensiun itu malah membunuh ikigai kita.|54
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_4137_SPEAKER_00.wav| Tiba-tiba, dia memiliki hampir $80.000.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1778_SPEAKER_00.wav| perbedaan antara aset dan layabilitas.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_3644_SPEAKER_00.wav|Saya dan Kim memiliki kredit yang sangat bagus.|42
/kaggle/working/audio/res/Alasan Utama Banyak Orang Gagal Kaya! Sampai kapan mau tetap miskin？_0605_SPEAKER_01.wav|Nggak usah stres kalau anda di usia 30, anda belum mencapai apa-apa.|6
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_3555_SPEAKER_00.wav| Bertahun-tahun lalu, ketika berumur 26 tahun, saya mengikuti kelas akhir pekan yang berjudul Cara Membeli Properti Sitaan.|42
/kaggle/working/audio/res/Aku membuat AI dari nol_0100_SPEAKER_00.wav|Artinya, sistem neural network yang baru saja kita bangun dan kita training ini, dia sudah berhasil mendeteksi nilai digit dengan akurasi 95%.|4
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_4096_SPEAKER_00.wav|Bill Gates adalah salah satu orang terkaya di dunia.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_2873_SPEAKER_00.wav| Saya suka mengutip John D. Rockefeller yang berkata, saya selalu berusaha mengubah setiap bencana menjadi peluang.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_3437_SPEAKER_00.wav|Saya suka CD.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_2097_SPEAKER_00.wav|Tiga, memahami pasar.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_3188_SPEAKER_00.wav|Stasiun radio WIIFM yang berarti What's in it for me?|42
/kaggle/working/audio/res/Bikin SUARA JERNIH a la STUDIO PODCAST di Rumah [PODHEAD]_0193_SPEAKER_00.wav| Si Kancil pergi ke hutan untuk pulang setelah mencari makan.|9
/kaggle/working/audio/res/prokrastinasi_0048_SPEAKER_00.wav|Matikan notifikasi selama periode fokus.|56
/kaggle/working/audio/res/Alasan Utama Banyak Orang Gagal Kaya! Sampai kapan mau tetap miskin？_0440_SPEAKER_01.wav|Seorang magang di gedung putih, saya salah sebut soal selebgram tadi, mohon maaf, bukan berarti semua selebgram seperti itu tidak.|6
/kaggle/working/audio/res/Teknik Vocal dalam Public Speaking_0096_SPEAKER_00.wav|Akan terdengar lebih berwibawa dan dalam.|47
/kaggle/working/audio/res/⁠Harapan Setinggi Langit tapi Gajinya UMR!_0017_SPEAKER_00.wav|Ya 1M lah.|58
/kaggle/working/audio/res/Sekolah Ga Pernah Ajarkan Ini! 15 Hal tentang UANG_0220_SPEAKER_00.wav| financial mess, financial yang kacau-kacau, carut-marut.|46
/kaggle/working/audio/res/Sekolah Ga Pernah Ajarkan Ini! 15 Hal tentang UANG_0044_SPEAKER_00.wav|Saya pernah buat video yang lalu tentang Varel Prayoga yang dapat 10M gak lama lagi gak sampai 2 tahun habis.|46
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_4206_SPEAKER_00.wav| yang dilakukan oleh investor sejati adalah mengubah penghasilan yang didapatkan menjadi penghasilan pasif dan portofolio.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1840_SPEAKER_00.wav|Tetaplah bekerja.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_3459_SPEAKER_00.wav|Mereka adalah pusat alam semesta.|42
/kaggle/working/audio/res/Alasan Utama Banyak Orang Gagal Kaya! Sampai kapan mau tetap miskin？_0565_SPEAKER_01.wav|Jadi semakin ada sedikit keinginan, semakin sukses Anda.|6
/kaggle/working/audio/res/Microphone Terbaik Untuk Podcasting 2021 [PODHEAD - REVIEW MICROPHONE]_0057_SPEAKER_01.wav|Jadi kalau misalnya teman-teman pakai boom arm yang rada murahan, siap-siap aja boom armnya melorot.|32
/kaggle/working/audio/res/Bikin SUARA JERNIH a la STUDIO PODCAST di Rumah [PODHEAD]_0031_SPEAKER_00.wav|Dan idealnya lagi, antara si lokasi tempat kamu rekaman dan si sumber suara dari luar itu harus ada beberapa lapisan dinding dulu, jadi suaranya nggak langsung masuk ke dalam tempat kita rekaman.|9
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_0161_SPEAKER_00.wav|Orang kaya membuat uang bekerja bagi mereka.|42
/kaggle/working/audio/res/Microphone Terbaik Untuk Podcasting 2021 [PODHEAD - REVIEW MICROPHONE]_0113_SPEAKER_00.wav|Si Kancil berjalan menuju ke hutan untuk pulang setelah mencari makan.|31
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_2491_SPEAKER_00.wav|Ayah kaya memberi saya ucapan selamat.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_2172_SPEAKER_00.wav| Saya mendengarnya dengan banyak sebutan.|42
/kaggle/working/audio/res/Public Speaking Bakat atau Latihan？ Introvert Bisa Jago Public Speaking Gak？_0022_SPEAKER_00.wav|Karena memang kesukaannya disana.|38
/kaggle/working/audio/res/Salah Kaprah dalam Belajar_0003_SPEAKER_00.wav|Pertanyaannya, bener gak sih kayak gitu?|45
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_2354_SPEAKER_00.wav|Tanda tangan di kesepakatan perdagangan, tanda di layar komputer trader di Lisbon, dari layar trader di Toronto, dan kembali ke Lisbon.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_3294_SPEAKER_00.wav|Ketika Anda tahu bahwa Anda bodoh dalam suatu topik,|42
/kaggle/working/audio/res/tips_disiplin_0056_SPEAKER_00.wav|Misalnya, awalnya mindsetnya mau belajar ah buat ujian, ganti.|57
/kaggle/working/audio/res/⁠Harapan Setinggi Langit tapi Gajinya UMR!_0149_SPEAKER_00.wav|Gue NG, see you di next episode of Chasing Reality.|58
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_0452_SPEAKER_00.wav| Dia minta kita menemuinya saat kau sudah siap berhenti.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_0904_SPEAKER_00.wav| membiarkan kata-katanya mengendap.|42
/kaggle/working/audio/res/Sekolah Ga Pernah Ajarkan Ini! 15 Hal tentang UANG_0183_SPEAKER_00.wav| Oke, jago nulis, copywriting, sales, jago analisa.|46
/kaggle/working/audio/res/Materi Public Speaking： Opening - Body - Closing_0038_SPEAKER_00.wav|500 triliun di tahun 2023 ini.|29
/kaggle/working/audio/res/Bikin SUARA JERNIH a la STUDIO PODCAST di Rumah [PODHEAD]_0026_SPEAKER_00.wav| Kalau untuk yang pertama nih ya, misalnya beberapa dari kita mungkin ada yang tinggalnya itu cenderung di pinggir jalan.|9
/kaggle/working/audio/res/Fondasi Keropos Pendidikan Indonesia_0125_SPEAKER_00.wav|Kita perlu punya suatu prites terstandar nasional.|17
/kaggle/working/audio/res/Sekolah Ga Pernah Ajarkan Ini! 15 Hal tentang UANG_0160_SPEAKER_00.wav| Makanya video seperti ini saya yakin terus akan bertumbuh karena apa?|46
/kaggle/working/audio/res/Alasan Utama Banyak Orang Gagal Kaya! Sampai kapan mau tetap miskin？_0343_SPEAKER_01.wav|Contoh seperti kayak kisah pangeran Harry itu tadi.|6
/kaggle/working/audio/res/1001 Cara Menghilangkan Nervous Public Speaking_0015_SPEAKER_00.wav|Keringet dingin?|1
/kaggle/working/audio/res/Mending Beli Mixer atau Audio Interface？ [PODHEAD]_0052_SPEAKER_00.wav| dan dulu juga waktu awal-awal aku tuh dulunya tuh beli mixer gitu dibandingin audio interface kayak yang aku pakai sekarang ini cuma memang menurutku ya audio interface itu secara bentuk lebih simple gitu ya kalau misalnya ditaruh di meja rekaman sementara kalau mixer itu memang secara bentuk dia lebih besar biasanya jadi memang memakan tempat lebih banyak dan lagi pula kalau untuk sekarang-sekarang ini aku tuh memang lebih sering rekaman monolog ya dibandingin rekaman ramean atau mungkin rekaman live atau streaming|30
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_3322_SPEAKER_00.wav| Kejeniusan keuangan Anda cukup pandai untuk membuat daftar sendiri.|42
/kaggle/working/audio/res/Rahasia Rekaman Jernih Cuma Pakai HP [PODHEAD]_0104_SPEAKER_00.wav|Dia dijual di harga 1,1 juta.|41
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1826_SPEAKER_00.wav|Saya tidak mendorong siapapun memulai sebuah perusahaan, kecuali mereka sungguh-sungguh ingin dan mau.|42
/kaggle/working/audio/res/SHURE Dynamic Mic BATTLE! SV200, SM57, SM58, BETA 58A, 55SH, SM7B [PODHEAD]_0089_SPEAKER_01.wav|Cuman di bagian besi, di tengahnya ini, warnanya biru.|44
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_2364_SPEAKER_00.wav|Saya mengembangkan IQ keuangan karena ingin berpartisipasi dalam permainan tercepat dan terbesar di dunia.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_3776_SPEAKER_00.wav|Ray Kroc dari McDonald's yang termasyur|42
/kaggle/working/audio/res/Alasan Utama Banyak Orang Gagal Kaya! Sampai kapan mau tetap miskin？_0584_SPEAKER_00.wav|Oh, anda harus mendengarkan suara saya itu dalam hitungan sekian menit.|5
/kaggle/working/audio/res/Bikin SUARA JERNIH a la STUDIO PODCAST di Rumah [PODHEAD]_0295_SPEAKER_00.wav|Jangan lupa subscribe channel YouTube-nya Potluck Podcast dan follow juga Pothead di Instagram at pothead.id.|9
/kaggle/working/audio/res/SHURE Dynamic Mic BATTLE! SV200, SM57, SM58, BETA 58A, 55SH, SM7B [PODHEAD]_0085_SPEAKER_01.wav|Jadi kalau SM58 hanya tulisan di sekitaran grill.|44
/kaggle/working/audio/res/Tutorial Unreal Engine 5 Bahasa Indonesia Bagian 2 - User Interface_0137_SPEAKER_00.wav|Jika saya matikan anti aliasing ini, kita bisa lihat garis pada objek ini akan menjadi lebih kasar jika kita|51
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_0938_SPEAKER_00.wav|Tidak, saya kira tidak, jawab ayah kaya.|42
/kaggle/working/audio/res/Sekolah Ga Pernah Ajarkan Ini! 15 Hal tentang UANG_0143_SPEAKER_00.wav|Bahkan sistem pembayaran pegawai pun juga udah otomatis.|46
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_3779_SPEAKER_00.wav|Mereka melihat aset yang mereka peroleh secara cuma-cuma.|42
/kaggle/working/audio/res/Pengantar Ilmu Ekonomi_0182_SPEAKER_01.wav| Nah satu hal yang menjadi hal negatif di era Merkantilisme ya ini masih tingginya sentralisasi dan juga perang negara perang para penguasa yang mana di sini di counter oleh era ekonomi klasik.|37
/kaggle/working/audio/res/Gimana Caranya Berpikir Kritis？ ｜ Beropini eps. 53_0034_SPEAKER_00.wav|Karena kan salah satu core dari critical thinking itu adalah kita harus bertanya, kita harus punya curiosity atau rasa ingin tahu yang tinggi,|22
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_3157_SPEAKER_00.wav| Jiwa Anda marah dan pikiran malas Anda harus mempertahankan kebohongannya.|42
/kaggle/working/audio/res/Ciri-ciri Orang RASIONAL ｜ Cania Citta_0032_SPEAKER_01.wav|Sementara dia terus aja berpegangan pada yang dia percaya itu, tanpa dasar pembuktian yang jelas yang bisa nunjukin bahwa yang dia percaya itu benar.|15
/kaggle/working/audio/res/Fondasi Keropos Pendidikan Indonesia_0018_SPEAKER_00.wav| Kita yang bertanggung jawab memberikan pendidikan dasar untuk semua anak yang lahir.|17
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1984_SPEAKER_00.wav|Tapi orang kaya lah yang biasanya mencarinya, karena mereka mengurusi bisnis mereka.|42
/kaggle/working/audio/res/Fondasi Keropos Pendidikan Indonesia_0140_SPEAKER_00.wav|Mengangkat yang top of the top untuk sampai bersinar, sampai potensi maksimalnya itu adalah endeavor, adalah usaha yang baik gitu ya.|17
/kaggle/working/audio/res/Ciri-ciri Orang RASIONAL ｜ Cania Citta_0052_SPEAKER_01.wav|Nah, menurut gue, bagian kategori orang bodoh ini bisa kita jadikan salah satu bentuk|15
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_3934_SPEAKER_00.wav| Itu sebabnya saya berkata, mengajarlah, maka Anda akan menerima.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_3101_SPEAKER_00.wav| Ketika Anda merasa ragu dan agak takut, lakukan saja apa yang dilakukan Kolonel Sanders pada jiwa pengecutnya.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_0731_SPEAKER_00.wav|Seperti saya katakan, ada banyak hal yang perlu dipelajari.|42
/kaggle/working/audio/res/10 Tips Melatih LOGIKA PEMROGRAMAN agar Ngoding makin Sat-Set🧑‍💻🤩_0145_SPEAKER_00.wav|jadi ceritanya jadi secara teori repetisi yang paling efektif untuk membentuk otot itu kan 8-12 repetisi per satu setnya misalkan kalian mau latihan chest gitu ya kalian benchpress 8-12 repetisi|0
/kaggle/working/audio/res/tips_disiplin_0080_SPEAKER_00.wav| Nah kalau orang kan biasanya pengen menghindari sesuatu yang sakit atau mahal ya, ini manusiawi banget nih.|57
/kaggle/working/audio/res/Sekolah Ga Pernah Ajarkan Ini! 15 Hal tentang UANG_0046_SPEAKER_00.wav|Intinya kalau dia gak punya di network itu, gak punya di komunitas itu habis lagi uangnya.|46
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1200_SPEAKER_00.wav| Para pelanggan, anak-anak tetangga bisa membaca buku komik sebanyak mereka bisa dalam 2 jam itu.|42
/kaggle/working/audio/res/10 Tips Melatih LOGIKA PEMROGRAMAN agar Ngoding makin Sat-Set🧑‍💻🤩_0044_SPEAKER_00.wav|Ya, jadi harusnya semakin berpengalaman, ilmunya semakin banyak, solusi teknologinya makin tempat, yang artinya logika pemerogramannya itu pasti udah jalan.|0
/kaggle/working/audio/res/Rahasia Rekaman Jernih Cuma Pakai HP [PODHEAD]_0055_SPEAKER_00.wav|Di paketnya itu kamu akan dapetin microphone, pastinya, terus ada windshield-nya, terus ada mic clip, kemudian ada smartphone holder, karena bisa untuk vlogging,|41
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_2612_SPEAKER_00.wav|Saya juga sering merekomendasikan orang untuk bergabung dengan perusahaan pemasaran jaringan, yang sering disebut multilevel marketing.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_2345_SPEAKER_00.wav|Satu-satunya aset paling kuat yang kita miliki adalah pikiran kita.|42
/kaggle/working/audio/res/Sekolah Ga Pernah Ajarkan Ini! 15 Hal tentang UANG_0083_SPEAKER_00.wav|Terserah orang ngomong-ngomong dia tuh miskin lah, nggak bonafit lah, jam tangannya biasa.|46
/kaggle/working/audio/res/1001 Cara Menghilangkan Nervous Public Speaking_0099_SPEAKER_00.wav| Nah selanjutnya kalau semua sudah kamu lakukan tapi masih aja nih berasa nervousnya, misalnya tangan kita masih gemeter, yaudah pake aja senjata pamungkas deh.|1
/kaggle/working/audio/res/Pengantar Ilmu Ekonomi_0138_SPEAKER_01.wav| karena resources manusia terbatas, nggak ada manusia ini yang uangnya ini unlimited ya.|37
/kaggle/working/audio/res/Rahasia Mengisi Suara yang Membuat Konten Videomu Menarik (Part 2) ｜ #voiceover_0013_SPEAKER_00.wav|Ya, sekaligus merevisi sedikit-sedikit sih sebelum skripnya itu final.|40
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_2234_SPEAKER_00.wav| kelas itu mungkin bisa membantu.|42
/kaggle/working/audio/res/Sekolah Ga Pernah Ajarkan Ini! 15 Hal tentang UANG_0076_SPEAKER_00.wav| kenapa klub golf itu harganya mahal gitu loh karena memang nasabah prioritas kumpulnya sama nasabah prioritas ya that's it jadi nggak usah di debat gitu tapi kalau anda hari ini memang mau maju ya harus bayar gitu loh investasi layar ke atas ya itu di pelatihan merdeka oke dan yang ketiga adalah hancurkan gengsi penyakit gengsi|46
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_0374_SPEAKER_00.wav|Kau tahu apa penawarannya?|42
/kaggle/working/audio/res/Mending Beli Mixer atau Audio Interface？ [PODHEAD]_0042_SPEAKER_00.wav| Atau mungkin produk-produk lain dari AKG kayak headphone dan microphone yang sekarang aku pakai.|30
